,unassigned,Testis_8,Testis_5,Testis_14,Testis_11,Testis_17,Testis_3,Testis_6,Testis_10,Testis_15,Testis_16,Testis_7,Testis_13,Testis_12,Testis_9,Testis_19,Testis_18,Testis_4,Testis_1,Testis_2
1700028P14Rik,0,0.185627657278115,0,0,0.92226254224705,1.067699901619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687575601047933
1700029H14Rik,0,0,0.962807432264853,1.57029043976811,0,0.574788116104321,0,1.06088625409785,1.27844592989039,0,0,0,0,0,0,0,0,0,0,0
1700029P11Rik,0,0.95683735025364,0,0,0.67278471603564,0,0.868684165505385,0,0,0,0,0,0,0,0,0,0,0.853958871893074,0,0
1700031L13Rik,0,0,0.719973678687834,0,0,1.04018049371744,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01650954798787
1700031M16Rik,0,0,1.19664378207825,1.94961889751069,0,0.275247550041735,0,1.36884817782572,1.2905344092942,0,0,0.700697408105905,0,0,0,0,0,0,0,0
1700031P21Rik,0,0,0.949717989675574,1.06541640335375,0,0.638187977939154,0,0.963645050013672,0.890077656940899,0,0,0,0,0,0,0,0,0,0,0
1700034E13Rik,0,0,1.24220413551809,1.82971014923971,0,0.315941144322359,0,1.43731338943847,0.618816036341562,0,0,0.954658452845374,0,0,0,0,0,0,0,0
1700034O15Rik,0,0,1.15932410652001,1.18734225063685,0.817489071822011,1.60679843711213,0,1.07051664980484,1.12765486036522,0,0.997096116313183,0.973670421102445,0,0,0.592538697345452,0.796702468744751,0,0,0,1.43290757751282
1700037H04Rik,1.00578289127918,1.36905103071965,0.609097647231599,0,1.43165433656618,1.10411868961969,1.28923658069058,0.881483187890196,0.871636910841458,1.03918973342249,1.04916434304898,1.17763030779993,0.941223505015512,1.30260416174603,1.05968367984633,1.02627392905793,1.26934773648761,1.52084588947299,1.31141260065848,1.20863760723816
1700042G07Rik,0,0,1.19581565839634,1.95050579678982,0,0,0,1.42106279583623,1.3653044742197,0,0,1.0665881140153,0,0,0,0,0,0,0,0
1700052I22Rik,0,0,0.518621600127353,0.671106781801907,0,0.606364112669033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700074P13Rik,0,1.07314869387838,1.37259902910665,1.51641822379002,1.18930497246919,1.22266508385698,0.737674790836594,0.946657117257748,0,0,0.701795646504699,0,0,0,0.633600417362039,0.796702468744751,0,0.682036944753868,0,0.894666511246939
1700080E11Rik,0,0,0.755266797930313,1.18408620084079,0,0,0,1.00279553335489,1.25430376034442,0,0,0,0,0,0,0,0,0,0,0
1700092M07Rik,0,0,0.970876039881029,1.18603756465502,0,0,0,0.720437394928988,0,0,0,0,0,0,0,0,0,0,0,0
1700093K21Rik,0,0,0.998458050268797,0,0.411671734471937,1.20584800492372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867323922977121
1700095A21Rik,0,0,1.21878970880211,0,0,0.6254091510458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700095K22Rik,0,0,0.582914778744634,0.560270473118827,0,0,0,0.67223910694632,0.940623112488539,0,0,0,0,0,0,0,0,0,0,0
1700101O22Rik,0,0,0.811535313854677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700108J01Rik,0,0.889539238793777,0.698456978112935,0,0.843674975065827,0.747479285949144,1.21374614713467,0,0,0.641379082008838,0.792730956740837,1.16493865363479,0.830473720395865,0.932046289573552,0.678006856347144,0,0,1.47364841435608,0.84694880488926,1.14582594626738
1700113H08Rik,0,0,0,0,0.354541779580895,1.36734778144926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993485369362078
1700123L14Rik,0,1.48883995009617,0.761711689873192,0.687364659700328,1.39822574089822,1.12764252173051,0.840374067681446,0.579174862823399,0,0.561246725436796,0.685681864131486,0.83973824727656,0,1.09279134097143,0,0,1.21135648689152,1.14070013064997,0.830008088250736,0.970019318544039
2010107E04Rik,0,0,1.20022377479128,1.09664516636695,0.50372438004218,1.24768361619065,0.902703222494554,0.84905571613104,0,0.693321312016601,1.04715346640353,1.05422698422277,1.10781506799991,0.989901692984506,1.31141260065848,1.08570896807752,0,0,0.810486846711181,1.53656654107232
2300009A05Rik,0,1.01958461822419,0.688848271358302,0,0.964701348665447,0.803171489067071,0.969805432206095,0,0.749813484720279,0.850031605439356,0.970233302776283,1.22724489133522,0.909772789594712,1.06763189826777,0.868684165505385,0.863942432474039,0,1.45927945331003,1.0183998029593,1.18734225063685
2610318N02Rik,0,0,1.32002208265361,2.0863947130373,0.420099693502833,1.13002363698695,0,1.40602270619259,1.04615504236452,0,0.701795646504699,0.979309969918756,0,0.75513723291537,0.727351011465898,0.730202263705372,0.60889075312289,0,0,0.896480042877829
2810408A11Rik,0,0,0,0.704889474209521,0,0,0,0,0.759765118629517,0,0,0,0,0,0,0,0,0,0,0
4921507P07Rik,0,0,0.484027071522408,1.20256706845032,0,0,0,0.610631234064413,0,0,0,0,0,0,0,0,0,0,0,0
4922502D21Rik,1.09623105879033,1.78425843053175,1.15622459326575,1.67154141973165,1.79611081376433,1.44571457560895,1.17379228955904,1.33777930604759,1.17347373638535,0.756416962683009,0.905848386760282,1.18538635607558,0.980184427940911,1.15684247116809,1.05422698422277,1.17891553818343,1.30419629209868,1.29510403683406,1.21306247139479,1.13384126156252
4930503B20Rik,0,0,1.08206978018851,1.5072235286601,0,0.564765987375234,0,1.13995032428276,0,0,0,0,0,0,0,0,0,0,0,0.642296195660963
4930544D05Rik,0,0,1.11206521699502,1.54341336146148,0,0,0,1.25141110515434,1.36596318523343,0,0,0.580772378825007,0,0,0,0,0,0,0,0
4930544G11Rik,0,1.07261979289872,0,0,1.03427621915678,0.777669632140757,0,0,0,0,0,0,0,0,0,0,0,0.795428990662862,0,0
4930558C23Rik,0,0,0,0,0.580772378825007,1.31363865648637,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17784430753415
4930570D08Rik,0,0,1.04891260582893,1.33749656030381,0,0,0,1.40263679591112,1.37909732328774,0,0,0,0,0,0,0,0,0,0,0
4930571K23Rik,0,0,0,0.853301736359426,0,0,0,0.726294708280171,1.14734491624522,0,0,0,0,0,0,0,0,0,0,0
4933402J07Rik,0,0,1.12838700112173,1.31060657997576,0.446724437629563,1.0238744559651,0,0.981066196285647,0.945235901052453,0,0,0,0,0,0,0.679445435673583,0,0,0,0.869707235043802
4933411K16Rik,0,0,0.693965839383252,1.05017280721666,0,0.357432789515758,0,0.859503957640755,1.29451069023617,0,0,0,0,0,0,0,0,0,0,0
AA467197,1.52614009801614,2.1741872537254,0.758609196069775,0,1.94876951559634,1.05700535997676,1.81232524822724,1.00995156908392,1.19806706816263,1.37371067100038,1.264850324603,1.65214487974764,1.27238839442827,1.48990089057764,1.31708453564076,1.17891553818343,1.66152748439056,2.15222785400175,1.52251324102037,1.39040703445534
Acrbp,0,1.08328314399535,0.291564637326104,0,1.01290733364493,0.930382032088301,0.700697408105905,0,0,0,0,0,0,0.774272613865077,0,0,0,0.923849910308873,0,0.846302684178089
Acsl1,0,0,0,1.05575573996584,0,0.36583858092932,0,0,0.945032870663616,0,0,0,0,0,0,0,0,0,0,0
Actb,0,0,1.54236378519448,1.88421227320827,0,0,0,1.24846396556641,0.616561492749889,0.80593528439155,0.974101838533099,0,0,0,0.677392219586993,0.875898174459274,0,0,0,0
Actg1,0,1.23358311403863,0,0,0.953624763982012,0,0.907522654160302,0,0,0,0,0,0,0,0,0.633421798455937,0,0.9052171299075,0,0
Actg2,0,0,0.548019735185848,1.09830553809493,0,0.61102927840592,0,0.611634893789235,0,0,0,0,0,0,0,0,0,0,0,0
Actl7b,0,0.568465360063623,0.687483979076323,0,0.98127795659359,1.18784959509692,0,0,0,0,0,0,0,0,0,0.684425265615364,0,0,0,1.08860289847062
Actrt2,0,0,0.965761306119357,1.80013371460957,0,0.826925928536949,0,1.03013818579333,0,0,0,0,0,0,0,0,0,0,0,0
Acyp1,0.922305531942791,1.70689354047527,0.682549397921849,0,1.59000988228954,1.05091023561734,1.58048513844547,0.792872123210771,0.792950040003554,1.00256369402532,1.09913770120273,1.34710403468975,0.974967655917634,1.29313776850155,1.05626635461884,0.881127114490869,0.934812014939187,1.72552793927392,1.17061403342267,1.29431303801385
Adad1,0,1.05882718505251,0,0,1.06502643074675,0.915234087668779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614043554093598
Adam2,0,0.994538051316416,0,0,0.918849955400713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam3,0,1.12169986174401,0.639196406758611,0.973239400017685,1.12302902023469,0.896058343548987,0,0.567406828869758,0,0,0,0,0,0,0,0,0,0,0,0
Adam5,0,1.25342387384175,0.695798817263475,0.928515133816915,1.23528491067005,1.01221165517327,0.706669898475608,0.613375374730758,0,0,0,0,0,0,0,0.799564336940432,0.927344223280621,0.730207357652329,0,0
Agpat3,0,0,0.592227690799824,1.19722488957491,0,0,0,0.820052749868873,0,0,0,0,0,0,0,0,0,0,0,0
AI507597,0.597017822633627,0,1.50601564321806,2.04398439204842,0.262702049940737,1.11330924696725,0,1.71390491802781,1.56613834282893,0.689267892734625,1.03968376399654,1.18734225063685,0.758099096076754,0.974965864698231,0.901598541016492,0.979309969918756,1.28923658069058,0,0.77252881595568,1.02172478972036
Aif1,0,0,0.643308225602027,1.04116879954898,0,0.703348550967821,0,0.584542301686033,0,0,0,0,0,0,0,0,0,0,0,0
Ak1,0,0,0.618519658829585,0.869707235043802,0,0.413681735763961,0,0.74742680806062,1.02727384890812,0,0,0,0,0,0,0,0,0,0,0
Akap4,0,0,0.720669558072998,1.47063880396678,0,0.600527448227278,0,0.942409802233191,1.19855572638062,0,0,0,0,0,0,0,0,0,0,0
Akr1cl,0,0,0,0,0,0,0,0,0,0,0,0,1.72223474009731,0,0,0,0,0,0,0
Aldoart2,0,0,0.760024737474905,1.06606702136063,0.433600769145439,0.934816361407294,0,0.839428605140716,0.815849313644457,0,0,0,0,0,0,0,0,0,0,0.656572095131372
Ankrd54,0,0.994235742290353,0,0,0.359649844151656,0,0.892140248063533,0,0,0,0,0,0,0,0,0,0,0.782432372237746,0,0
Apoe,0,0,0,0,0,0,0,0,0,0,1.22934991384941,0,0,0,0,0,0,0,0,0
Aprt,1.30042203186994,1.68650558991702,0.774417652747038,0,1.31789909464835,0.796560161892747,1.52697967639174,0.933229697422686,1.01181627532186,1.18084894332886,1.23571116511025,1.42804713245598,1.15361412328045,1.37415625748232,1.15191882744169,0.979309969918756,1.394074667655,2.01866577786264,1.38721500807657,1.27047741043876
Aqp11,0,1.18343762659395,0.879203274147635,1.07747788985138,1.20485278987429,0.919334972042347,0.647761908782316,1.04765945085849,1.3754962854968,0.580922152025294,0.590518374229128,0.90455058240893,0,0.740118731621883,0.76288275267686,0.804478213339596,1.10108456401539,1.02435622905428,0.717434011332199,0.926176362792753
Arl2bp,0,0.825331516418819,1.14265426565435,1.61246688122962,0.691608702201557,0.805614655568118,0,1.17730955414825,0,0,0.671106781801907,0,0,0,0,0,0,0,0,0.550425019897641
Asb17,0,0,0.722183560472726,1.40286939260028,0,0.099546614982165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atl3,0,0,0,0.569326338914268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atp1b3,0,0,0.649374313355593,0.96809785737023,0,0.519324462138315,0,0.811004357531081,0.985239960244001,0,0,0,0,0,0,0,0,0,0,0
Atp5b,0,0.960840406845512,0.61080764644687,0,1.01290733364493,0.852385962216953,0.866984547599123,0,0,0.76445140808613,0.708011248456183,0,0.899285601133956,0,0.705556060087829,0.851336558550774,0,0,0,0
Atp5j,1.09265424697301,1.43169274131831,0.900405034765069,0,1.35592147940966,0.97723338956763,1.54055242767964,0.878505515878294,0.7534078883912,1.29392102851874,1.25082928473498,1.37148738721292,1.59761422448457,1.29235551872077,1.36004973888667,0.948490910661561,1.25228961974459,1.58990847360455,1.26934773648761,1.27539748971255
Atp5k,0,0.606845917032135,0,0,0.428923121884991,0,1.13029705688636,0,0,0,0,0,0.838311537840706,0,0.850683567127475,0,0,0.996655300548013,0,0
Atpif1,1.44224187515506,1.59605299952669,1.2139192862972,0,1.45020470303724,1.20696738584898,1.51366531427154,1.02268109986518,1.0877435163556,1.3219880962453,1.42804713245598,1.63437681045058,1.60007637528984,1.40989754992915,1.34369632019504,1.37415625748232,1.30659229170866,1.93160293706211,1.46080188110359,1.62725836566736
Atxn7l3b,0,1.20039076602548,0,0,0.382295878152095,0,0.799277201693908,0,0,0,0,0,0,0,0,0,0,0,0,0
Aurka,0,0.953005709458729,0,0,0.600762169557687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bag1,0,0,0.505932836783388,1.16222669184615,0.220726349902496,0,0,0.640343189794238,1.0436539654215,0,0,0,0,0,0,0,0,0,0,0
Bag5,0,0.990571637190783,0.652565324266944,1.01228357208163,1.04941626953179,0.96499626808402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banf2,0,0,0.727471739245344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB014433,0,0,0.829388633864137,0.987231511548922,0.376692302856791,0.897854185538375,0,1.02363532018331,1.24739311079305,0,0,0,0,0,0,0.684425265615364,0,0,0,0.877634033373816
BC048502,0,0.386070958330164,0,0,1.02363508719728,1.05733481561367,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03135128921432
BC049762,0,0,0.986123811307379,0.855606276643354,0.496132842179322,1.0573888048966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968524166070849
BC051142,0,1.41001618881242,0.95902585273173,0.409479002716982,1.48791297375059,1.72931597772202,0.911642346628192,0.645575458340246,0,0.687048494814479,0.797558821203873,1.01556727101213,0.758099096076754,1.16871577391242,0.809896562191361,0.96809785737023,0,1.11350457423308,1.21135648689152,1.27653865810534
Bcl2l14,0,0,0,0.987231511548922,0,0.746153235385894,0,0.666321642298114,0.924832857280396,0,0,0,0,0,0,0,0,0,0,0
Best1,0,0,0.384438947272866,0,0,0.91277362066049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899397529700609
Bri3,0,0,0,0,0.251308414209272,0.810247959359359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bscl2,0,1.15273732394008,0,0,1.07130202184847,0.789738560120996,0.742579277145376,0,0,0,0,0,0,0,0,0,0,0.79160409273017,0,0
Btf3,0,1.14205466457009,0.843728716214715,0,1.16808446197802,0.947278903071827,0.955487077426443,0,0,0.78740550788423,0.769728279487498,0.676983091784016,0.658886332983084,0,0.656380064647259,0,0,1.0326898736782,0,0.867493713305033
Bzw1,0,0,0,1.14020010308215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabs1,0,0,0.828306041871581,1.61639068112167,0,0,0,1.04665300523398,1.39506028320564,0,0,0,0,0,0,0,0,0,0,0
Calm1,2.66275072362053,3.29652450585697,1.49921029889699,0.498429882454194,2.8817966719295,1.32142855101126,3.02210579759305,1.99004802304197,2.25371153361656,2.54226537067809,2.58552077081573,2.53139348193754,2.27174725529443,2.95513447978139,2.38787004511917,2.45504798207357,2.47019955666977,3.32222325558086,2.9566680500692,2.08736504018798
Calm2,0,0.725286269485627,0,0,0,0,1.7206529732685,0,0,0,0,0,0,0,0,0,0,0.849724478180984,0,0
Capza3,0,0,0.748554752995449,0.888735194677312,0,0.556242814394806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Car2,0,0,0,0.729963787695546,0,0,0,0.154773189016934,0.824922842825238,0,0,0,0,0,0,0,0,0,0,0
Carhsp1,0,0,0.561386506590312,0.98789765311347,0,0.802456038283583,0,0.452798009150526,0.93779776042045,0,0,0,0,0,0,0,0,0,0,0
Ccdc136,0,0.946903601127281,0,0.751577433580057,0.928124490649532,0.554850559994741,0,0.675556098106755,0.985239960244001,0,0,0,0,0,0,0,0,0,0,0
Ccdc30,0,1.21967778196127,0.822026807691715,0,1.11654111071193,1.03281109894546,0.771325913808401,0,0,0,0,0.641745607837964,0,0.769462665500243,0,0,1.05780129817698,1.03795831975546,0,0.99438550584774
Ccdc54,0,0,1.08686136521866,1.68180572239692,0,1.03284613365969,0,1.17347811356901,0.568838861210788,0,0,0,0,0,0,0.730202263705372,0,0,0,0
Ccdc70,0,0,0.857924193172161,1.2424301246247,0,0.804334124220104,0,0.188606937351882,0,0,0,0,0,0,0,0,0,0,0,0
Ccdc89,0,0.74918271504672,0.375132896802934,0,1.28131702215397,1.78232070246687,0.533129613057677,0,0,0,0.964278521981531,0.9845762497414,0.811092599707791,1.26597149771055,0.882532386661475,0.901598541016492,0,0.903446842291756,1.34199937893589,1.60881518310684
Ccdc91,0,0,0,1.04116879954898,0,0,0,0.706785523405383,1.0188844693057,0,0,0,0,0,0,0,0,0,0,0
Ccer1,0,0,0.777314638185922,0,0.503481257366697,1.03606747693605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ccl27a,1.12502449153447,1.36515660843012,1.03722068596212,0.375342979966624,1.4036021330128,1.65030644609122,1.1763480300042,0.898210179170774,0.884313105404493,1.171248232147,1.09664516636695,1.44571383499652,1.14160144357256,1.35743928586127,1.09997118684721,1.22028296665243,1.34710403468975,1.5768714618008,1.29255101809089,1.70240477942438
Cct4,0,1.34817307489383,0,0,1.20435901432298,0.845263533973949,1.01674540172515,0,0,0.384042285130742,0,0,0.663370718414562,0.918085717438383,0.792730956740837,0,0,1.10926115750853,0.840851614021654,0.623925976212114
Cct7,0,1.50275620639425,0.644324123203538,0,1.40333558653267,1.10734624446775,1.00532093622052,0,0,0.751071690329486,0.70025909338663,0,0,0.651805363705411,0.774810856024834,0.841967958242474,1.2876831196063,1.03403187478455,0.741594391989394,0.698729384722784
Cdkn3,0,0.971378393469009,0.421728082578254,0,0.958190433401039,0.834021325702335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658691999018259
Cdrt4,0,0,1.11200829280194,1.60971292394029,0,0.356204377741407,0,1.26447718636459,1.23891902908027,0,0,0,0,0,0,0.602531511236144,0,0,0,0
Cenpv,0,1.19249262327646,0.715025225469018,0,1.01745364709187,0.835997707631847,1.32720661214952,0.602370925794564,0,0.59551682326411,0.970233302776283,1.08193503337167,0.814345144884939,1.11121233094899,0.917704090950778,0.866306616764397,0,1.48347226934001,1.08139813981814,1.03281159563806
Cep112,0,0,0.557312398610911,1.29627689075782,0,0.720036033089704,0,0.524160399963099,0,0,0,0,0,0,0,0,0,0,0,0
Cetn4,0.785739085876245,1.65918169725554,0.708802649856355,0.521674545280966,1.69726145030852,1.32427002206277,1.22062907580631,0.845674314614317,0.95518344641043,0.555851043855205,1.06295160463169,1.11463182962852,0.902157088353672,1.12269721671972,0.890703266103073,1.07605970539873,1.34710403468975,1.43928445365922,1.19391141919418,1.18930497246919
Cfap206,0,1.03202517925047,0,0,1.19314106206064,1.06398822498591,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593319482340366
Cfap36,0,0.994160789729429,0,0,1.06088520718795,0.727295449371778,0.587897394305723,0,0,0,0,0,0,0,0,0,0,0.471121756268292,0,0.384367456657515
Chchd2,0,1.01385915536064,0,0,0.928906117250368,0.445374742842715,1.14340773555609,0,0,0.829078609983738,0.821416291225169,0.774272613865077,1.21444801853449,0.769462665500243,1.05575573996584,1.29313776850155,0,1.04615204159748,0,0
Chchd3,0,0,0.71956919133206,0.854946530419204,0,0.732595472150693,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chl1,0,0,0,0.896480042877829,0.259528168891768,0.846793371854468,0,0,0.693685742022288,0,0,0,0,0,0,0,0,0,0,0
Chn2,0,0,1.12882724586662,1.45461388981574,0,0.634009850531193,0,0.8199012457197,0,0,0,0,0,0,0,0,0,0,0,0
Chrac1,0,1.25844640272606,0.401481431950381,0,1.06088520718795,0.852385962216953,1.08032602360531,0,0,0,0,0.816588258865267,0,0.90344123081215,0,0,0,1.25967555970624,0.561388198238248,0.812114587539973
Cks2,0,0,0,0,0,0,0.840374067681446,0,0,0,0,0,0,0,0,0,0,0,0,0
Clgn,0,1.40895607807375,0,0,1.18603756465502,0.930772675312972,0.711613708496843,0,0,0,0,0,0,0,0,0,0,0.822481665915377,0,0
Clpb,0,0,0,0.884648981983271,0,0.407822724413046,0,0,0.791757980249164,0,0,0,0,0,0,0,0,0,0,0
Clu,0,0,0,0,0,0,0,0,0,0,0,0,1.01439203538645,0,0,1.10894486442311,0,0,0,0
Cmtm2a,1.12706866816279,2.1440549320814,1.24683294974483,0.619797785692448,2.14888711497035,1.8652021431131,1.16808446197802,0.821113282660734,0.973888509597467,1.01580266973109,1.1308861401408,1.23927545559689,1.01322041608014,1.29313776850155,0.985017762790994,1.22028296665243,1.65414554901512,1.4971055379904,1.24937256160498,1.31141260065848
Cmtm2b,0,1.42290206924026,0.898382523525884,0.619797785692448,1.30054058215939,1.02208485349807,1.15994232239832,0.765634108345527,0.585439418592054,0,0.812114587539973,1.14040002559177,0.879027834738805,0.99891174084266,0.860254009999835,1.02627392905793,1.16934780560257,1.42346473146192,1.00509105773642,1.05626635461884
Coprs,0,0,0,0,0,0,0.861926538207813,0,0,0,0,0,0,0,0,0,0,0,0,0
Cox4i1,1.16903395096645,1.53260329176669,0.762884213332879,0.31256674847876,1.19836541542326,0.775553927829619,1.85838356531801,0.931259360959587,0.950947995274985,1.27895494480897,1.20424685228442,1.32858723845235,1.4984488388649,1.18930497246919,1.42611291301602,1.2835599878685,1.06920158480364,1.67102900605285,1.34582411814626,1.16745386851024
Cox6a1,0,0.757572719628538,0,0,0.794286343257517,0.805206099725265,1.05626635461884,0,0,0.918467672109388,0.8004270134595,0,1.69638020693028,0,0.993035935885643,0.948490910661561,0,1.11007768683814,0,0.776159819786356
Cox6c,1.55351891090322,1.63041407253269,0.900313306824259,0,1.52753999317029,1.06458897551298,2.1955255370107,0.978946701319766,1.10680071548691,1.50438633536179,1.55789427550841,1.69546062734344,1.98853188519093,1.58250117019259,1.77629583131988,1.37015712345415,1.44471994910668,2.01768831745372,1.55206634926792,1.49523035772354
Cox7b2,1.46744837614442,1.56755854918748,0.856929049667176,0,1.33108012522818,0.95135952784147,2.11496992711079,1.02820206690522,1.12125183727523,1.15376001511265,1.28112515630116,1.56377035677106,1.23606759164049,1.62020800963645,1.48540320807131,1.11520389415919,1.19922231812396,2.10049307828254,1.5316157719485,1.50673977917336
Cox7c,1.45775778783861,1.35484015075929,1.00210589949897,0,1.25843113050347,1.22828365808149,1.96984227048077,1.02699701701139,1.09284786424262,1.39938354671145,1.52140108294324,1.59266671059207,1.71003916302602,1.47105179668024,1.76541229919217,1.29313776850155,0,1.98533003910082,1.4170022599946,1.69956279709898
Creb3l4,0,0,0.985902230115873,0.671106781801907,0.422763276104705,1.22847956780461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90640576662273
Cst13,0,0,1.0863862289722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cst3,0,0,0,0,0,0,0,0,0,0,0.723584518829867,0,1.52866219982288,0,0,0,0,0,0,0
Cst8,0,0,1.12327832370464,1.42018452563707,0,0.611311978807208,0,0.865383386285151,0,0,0,0,0,0,0,0,0,0,0,0
Cstl1,0,0,0.554750329649727,1.15637899757731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ctsl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54226759468038,0,0,0,0
Cyct,0,0.679859193465443,0,0,0.433600769145439,0.354664370818129,1.41652604851884,0,0,0,0,0,0,0,0.345958140184853,0,0,1.01135032347156,0,0
Cyp17a1,0,0,0,0,0,0,0,0,0,0,0,0,1.45699838758287,0,0,0,0,0,0,0
Cypt1,0,0,1.14115207552128,1.34667705779123,0,0.75176321230456,0,0.549102641199669,0,0,0,0,0,0,0,0,0,0,0,0
Cypt12,1.42034405267427,0,2.73858509542322,2.49375984439516,0.288762458344669,1.88734892616646,0.962591051480658,1.6347140955377,0.803317408257305,1.03918973342249,1.31708453564076,1.394074667655,1.26580589980657,1.44471994910668,1.3138370284951,1.40754640935714,1.19922231812396,0,1.5054717578332,1.98080463821584
Cypt3,0,0,0.979310171816211,1.23927545559689,0,0.52740150119865,0,0.719163885791932,0,0,0,0,0,0,0,0,0,0,0,0
Cypt4,1.94159841347933,0,3.13548216234528,1.55032726615399,0.628989340355756,2.56093743818402,1.264850324603,1.65782809130438,1.19922271020503,1.60318467371568,1.93159961667524,1.91333949856862,1.70098246674315,2.15395354820854,1.83558925874401,1.93207307515701,1.62404528159751,0.987010965834209,2.17721058767465,2.82371746842868
D830044I16Rik,0,0,0.773203089176684,1.20492015607889,0.618094030023046,1.01252098703283,0,0.951153393701045,1.22480718407996,0,0,0,0,0,0,0.799564336940432,0,0,0,0.679239543821272
Dad1,0,1.28928756931978,0.427884647085637,0,1.34984357343384,1.0077096786184,0.987675502192224,0.679342871044624,0.687931922024386,0.856597863198622,0.96809785737023,1.00164810497262,1.14386135834474,0.90344123081215,0.905291714312806,0.881127114490869,1.29079404160239,1.25669243845043,0.997549378929652,1.0160381820764
Dcun1d1,0,0,0.878350881841345,1.45902404202763,0,0.716232154445445,0,0.833279131214454,0.993894464006857,0,0,0,0,0,0,0,0,0,0,0
Ddt,0,1.17140709903204,0,0,0.834060056640587,0,1.0403432339876,0,0,0,0,0,0,0,0,0,0,1.15715245443714,0,0
Ddx25,0,1.12931757542286,0,0,1.00763071805899,0.730894140989825,0.704889474209521,0,0,0,0,0,0,0,0,0,0,0.601300096995147,0,0
Ddx5,0,1.47779859626922,0.634100489343392,0,1.485034125585,1.201128684992,0.997096116313183,0,0,1.08896577591313,1.00348102547106,0.80273684560723,0.91034176374929,1.04815789821237,1.06763189826777,0.979309969918756,1.25228961974459,1.07051395414952,1.10951112382284,0.910890440172704
Defb19,0,0,0,0,0,0,0,0,0,0,0,0,1.57477332400838,0,0,1.76156148112786,0,0,0,0
Defb33,0,0,0,0.895209775268698,0,0,0,0.714229304176558,0,0,0,0,0,0,0,0,0,0,0,0
Dgat2,0,0,0.832496759085973,0,0,0.967333606425952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81869333455807
Diablo,0,1.44900509032003,0,0,0.76655324677431,0,1.5236271748064,0,0,0.567320120999758,0,0,0,0.832496759085973,0.824463698358196,0,1.29040430049648,1.33890330712752,0.848895731940332,0
Dmrtb1,1.11178102336305,1.83939142800168,0.887309825889813,0,1.59574444108009,1.23100566613434,1.2761580272035,0.8779820564535,0.890526993782392,1.06554646055366,1.09913770120273,1.25816736377045,0.975831682650696,1.35570494704372,1.02651452681396,0.980183618024388,1.37504836293451,1.7857488953245,1.34030702185533,1.29627689075782
