Vip	L4	L2/3	L2	Pvalb	Ndnf	L5a	SMC	Glia	L5	Endothelial	Sst	L6b	Sncg	Igtp	L5b	L6a	L6
Cinp	4.55268855575406	9.39390690677057	10.3168214294853	9.14414457602373	7.79827769718398	6.07826159583223	9.11898207395892	0	0	8.47563378815309	0	8.16864554547528	8.58378413359285	8.86971114890827	6.05113162744664	9.86504487376588	9.2149794129809	9.157061677733
Ckmt1	10.9022075236589	10.5176649403529	10.8629196149347	10.7184431154467	10.8677387744672	11.0677561391172	10.7731662159668	0	0	11.1293097681035	0	11.2252261132226	11.5263368100713	10.3739126718562	10.4543299565235	12.5476794902812	11.1836820256593	10.502810664097
Cldn25	9.82048392703171	9.43405468508204	9.94475982803373	8.66592027702969	9.53304055641841	9.53120991925221	9.40102029334374	0	10.5013893957137	7.60103810570831	0	9.91550160523083	10.7662722500219	10.7224072463756	9.56077887683761	9.89803440650488	9.70882840273011	9.46050271873653
Clstn3	11.3589416154778	10.3585384321709	10.4545622075658	8.7637214463334	11.096196133779	11.3408840777422	10.3910778874941	0	0	9.98092049386396	0	10.7986609708941	10.7758687375002	11.0556938913839	11.7460575547552	10.2196429027045	10.6352217542804	10.2651010347536
Cmpk1	5.12147052917819	9.26310584526369	9.32284897223886	6.86741813039871	9.7341732067631	9.34644084063686	9.62178159690465	0	0	9.72984151305169	0	9.02532782116442	9.66001449502864	9.54766180756847	9.72391289535292	9.1398371443452	9.30494920018741	9.07437237961605
Cnnm4	1.19624113013043	2.81297868007695	8.79949317494991	8.93944564403769	8.53352823026636	1.11300727033385	8.79615736993687	0	0	9.19695530924525	0	8.60118246557799	8.92848521186271	9.31784195432563	9.21666833057018	8.63349228041431	8.67110458202815	9.03341233946804
Cnot2	7.67927178586562	9.21809962315632	9.26877295933092	8.67295037769824	8.63256163855512	8.16922896569115	9.26340368422692	0	0	9.15150771081193	0	9.03126774982487	9.20659243988283	8.53782484575904	9.84299603989838	9.19173225300029	9.38595128440475	9.97621176954219
Cnr1	15.2943180914277	1.5315146842138	11.4645094873129	12.0226884492148	10.0946064743734	15.1886816972023	12.0726599168447	0	1.52638258664906	10.0356112629288	0	12.1701674063128	1.51889492562976	18.0927677070773	10.2640893968528	12.432208251663	10.2188344562328	12.8707733292654
Cntn1	11.8347658592445	11.7455826940647	11.6167769210439	12.02788549043	11.8125156144564	11.548448227626	11.7801829208147	0	1.94348956311517	11.8110653248315	0	12.5576223213637	12.7953602846372	11.7921824929254	12.3862989974648	12.0715966859181	12.4637612506201	11.9249057833696
Cntn4	10.4475028968564	0	7.3379629370243	7.68176302392277	9.19759672558545	1.73375383761581	5.67454292644552	0	0	8.94594631657753	0	8.88315620842933	8.64128735540972	7.66737594755827	0	9.42338547054549	8.86030498780514	8.21680640273456
Copb1	8.89533202706121	8.97967611391275	9.69196976536019	9.30521099055372	8.97577466602901	9.67606074488136	9.28068612345542	2.04615676701824	1.74873660396221	8.39590286050513	0.536156440316755	9.18914812772828	9.00055902222158	9.53863277111292	1.90894227524909	9.43233910304908	9.45240079412082	9.63416067610902
Copb2	4.77862250353801	9.06907954706455	9.51828879500322	10.0690364260373	9.52607941202441	9.20597095868354	9.51508986262296	1.64237858464282	0	9.36530671637479	1.11094135029627	9.26447792871314	10.0609796926334	9.03678321601262	9.81134264807548	9.72435731604112	9.74030319082781	9.53929622543331
Cops2	9.56500492026127	10.1618664347593	10.2556250224457	9.82600094891493	10.3569175039491	9.95942181287865	10.210300672798	0	0.664435019362461	10.2106078704433	0	10.2828319105781	10.4491593339573	10.9787762505361	10.3641359821827	10.2355510249922	10.4291083450955	9.82573353238862
Cops3	9.64702409933652	9.76983040497248	9.66692676788984	9.6567493378589	10.2148981282019	9.97101832412512	9.99663461198627	0	1.90186063582721	9.97931640093794	0	10.3817820043879	10.0696038637897	10.4587306095611	10.9195960151455	10.29077959435	10.0720354930061	9.91618602877689
Cops4	10.1165534303273	9.90039072852378	10.0951666244896	10.5345172636651	10.3741019780028	10.4047118730277	10.4577822528727	0	1.35474051388566	10.4776333207348	0	10.5745045058634	10.7314402927882	10.553540903805	10.2355090873586	10.4611738839633	10.1891287509408	10.5553167895823
Cops5	8.71373598800708	9.2853800712726	9.39016164346904	8.89368310910407	9.76318321183737	9.30360113937874	9.76409434699172	0	0	9.78656741514124	0	9.63294175043215	10.0341277616011	9.17103740381668	9.46032761230265	9.70575642821241	9.41749008605644	9.70006355050649
Cops7a	9.92726998838572	10.2665107240822	10.5966682971857	10.4760047862602	10.354953423172	10.3578395726526	10.1235520963033	0	0	10.3782792195772	0	9.97589972091395	10.4268674490746	10.3681701263511	9.95269339639299	10.1277192774336	10.1606217159527	10.1592138741121
Coq7	8.88693754193175	8.39039097864903	8.51191116683811	8.15100775369088	9.48212301291321	8.74390098894446	8.02801941744713	0	0	8.56723599393636	0	8.92409770750295	8.02344400529861	8.49793553698549	8.68667820772477	8.85300216506555	7.93582034374989	7.91581257287219
Coro1a	0	9.84623149347844	10.2981319351846	9.04605888287928	0	8.5750779787244	9.62261920024561	0	0	8.64110959312097	0	8.58785311773881	9.88653496415445	7.59773763270563	7.55188918340639	9.67553504564234	9.80206054118746	9.6104426029852
Cplx1	9.66250981394622	9.90179819412122	8.83567903341845	3.58139920981195	12.6589839693165	10.7254769422039	11.0036524112642	0	0	10.1198050212892	0	11.1193031269272	10.2352953335009	10.7457410375654	10.7559221059735	11.199238105416	10.2211778185271	9.0295442658365
Cpne6	2.29006615274537	8.21197907143662	10.7960217566991	11.6229411379528	9.15239900485564	10.2292407394276	0	0	0	5.5908534958625	0	8.46528404447004	2.04762215515105	10.2796949042421	10.1521845760975	9.43296926081324	5.15775284814148	10.2197801870614
Cpsf3	5.84235082097018	7.33741484951292	8.70202481984747	9.18889181457937	9.10963349284875	8.87700068680686	8.94443087620376	0	0	8.95209659229133	0	9.24791947732534	8.51014386767593	9.82979799787194	6.51923163683668	9.29107822023933	9.12668028813588	5.08170890850232
Crbn	10.0988456713091	10.1749653668278	10.0141185844617	10.3351257377786	10.4756399662841	10.5807276746957	10.7087007795761	1.476825790179	0	10.7178648947801	0	10.5476717973196	10.9504064321026	10.9501645149668	9.96986385147357	10.7779078844345	10.2848945935474	10.1687325865559
Crip2	1.66074405150918	9.06765867007405	11.1345435558158	11.7479367007974	0	0	9.64384661932409	11.6172581595752	0	9.7907327430658	12.695203980829	8.67836676341357	11.4637272465819	1.10968285959256	0	10.8866301946883	11.1091919423099	11.1080839188005
Cs	10.3620765022919	10.2669280325631	10.5574697030755	10.634519037879	11.1254467646367	10.538606620053	10.5925627877458	0	2.77099413985299	10.917738436511	0	10.7773393733404	11.14114871243	9.75407275482879	10.34960880434	11.2256930905027	10.4908265039919	10.694414203683
Cse1l	7.97331705735904	9.67373313140057	9.27199884833631	9.40300971808013	9.23266623734106	7.69501779806993	9.60657813033801	0	0	9.37080520505811	0	9.38516340575005	9.34248862280544	6.25302171545327	9.52481403716616	9.29781618132085	9.70211554115289	9.17909948157627
Ctsl	9.38863697894721	9.54816222167187	9.35642467587161	9.07436638805176	10.2825679919029	10.1414420566737	9.92139208342045	7.59306231673055	10.7553223948858	9.51434424280464	1.28133986359654	10.4567523621077	9.93329475837789	10.4697483830358	10.0657245686102	9.97437464906258	9.45725266798554	9.58109943410842
Cyfip2	10.1022437321577	11.676544261824	11.4961970707439	11.2755865788235	10.7084464877475	10.6160985244601	11.4006752240219	0	0	11.5795071873052	0	10.2303099373747	11.021645666356	10.1265404328775	9.3139383934937	11.7798748936767	11.2254242628756	11.3748863031228
D0H4S114	1.41239775217202	11.5800586722569	9.91586561952843	7.75279937668746	9.6218254676195	9.20251676449385	9.35171270665444	0	0	11.0734682340574	0	9.97756006386255	0	9.55691660666813	0.280468768092462	9.06768322855481	0.898276965788979	9.39824442111262
Dbc1	6.7000871676078	11.9480913953269	11.6823320608655	10.3412103284715	6.64070217389492	7.46914775749582	10.9906815188466	0	0	10.1057549389997	0	6.32404263892003	10.3249408743045	0	1.19337246304149	10.6608489676997	9.97404076148756	9.76944872681197
Dcun1d1	9.29286195326826	9.82827602545691	9.78337350069243	10.0985713198064	9.87089624337144	10.0038213351544	9.82703129401228	9.51600153048704	0	10.5661092558248	0	9.76908507567995	9.67734228844449	10.0372653239902	9.60496167965775	9.90900835220069	9.88631386887232	9.2739191031281
Ddah1	11.4860901364978	0	1.10989303017726	0	8.78581393551211	2.57005181763154	0.807332756268312	0	1.2688586612004	9.18617134959782	6.96437984923543	8.91072672768937	11.3192826674952	10.9130060703477	1.08068316120669	0	10.9781998036075	2.00594292199725
Ddx47	1.18016704271928	8.30030540877209	9.23660204635544	9.27370613641531	8.85936225746071	5.7371180590288	8.84172375124687	0	0	9.20196229272427	0	9.03105992246241	8.89067609779121	8.43232550586007	0.280468768092462	9.14566817945402	9.13338239597347	9.22635366648998
Ddx56	4.82896400835843	6.91575620996356	8.69347462527269	9.12420405307385	8.56105045067614	8.85031346925839	8.43532102694386	0	0	8.78997154982944	0	8.50414951317865	8.31511504486248	8.46994834702029	0	8.86740224418108	8.65785390679969	8.42659885031627
Degs1	1.45284551376731	8.13406577761483	8.76292978243086	1.22982925046245	9.40310017994904	8.97002350808013	9.07572622821556	0	8.15807400992197	7.65048754803682	0	9.29670076639565	9.42881450789276	9.91676189647862	9.02885256965972	9.68388644253097	8.419447646552	8.91640772515943
Dhrs1	8.45898955911027	9.12652281411098	8.80187060858115	8.79270154181763	9.54175197881266	9.36382398516916	9.00728793569768	0	1.24595489870097	9.13146180798283	0	9.84036214158081	9.33119273075534	9.86502049496484	9.47278244908655	9.44213826677684	9.37770515861811	8.05036061594079
Dkk3	0	10.2730478555693	10.0953216477513	8.91232002039038	0	0	11.9716102462378	0	0	11.6063841453064	0	0	6.83766442145196	5.35125804060852	0	7.37987175182914	11.3186973730809	11.3494293263043
Dlg1	1.14252478415307	10.6770378301457	11.1053298031647	10.0332860530908	7.34224105579753	4.64217293534503	10.289458381336	0	2.92791136361509	10.1532785150249	0	5.14477199670658	10.2711912352869	8.32640416994126	3.79069702698576	10.5636360812654	9.99092566429396	10.3347294974859
Dner	9.73203045875571	0	0	0	10.0231641025954	11.6123851819623	5.91852079805771	0	0	0	0	8.85948748207389	0	11.7788396207872	11.5696371251413	4.80247975117189	0	0
Dpp10	8.08174292516527	10.2261878572731	10.790499097039	10.3504743779473	8.47400092467644	5.37303394769306	10.2664213867924	0	0	9.97915417302412	0	9.35081292947444	10.0709100202809	4.14071861206651	8.86833899564665	10.6793624442142	10.0043229248437	10.0317805184719
Dpy19l1	0	9.20669213678852	6.71914421274599	0	0.560087352518768	0	10.2891913533716	0	0	9.16327639195949	0	0	7.72534998250684	11.3180865554078	0	8.48699544674335	9.67055566503547	9.44313015770771
Drg1	10.3302808628082	10.0650975604956	10.4045130357646	10.8221180264404	10.4389993636092	10.4518610815522	10.6345201008272	0	1.31472577023038	9.64068676228808	0	10.5821099771086	10.6439516587151	10.5516015163293	10.4968882700802	10.5526853447314	10.3920414550691	10.5659472460607
Drg2	7.30504246879309	8.99213042102463	9.53202096106068	9.00707941469453	9.26476883304727	9.47187872770656	9.15486721289015	1.23819479954878	0	9.50929593647427	0	9.56840055463437	9.78527392216298	9.52839000265263	9.57972146333014	8.86127763032602	9.37763737585758	9.62361297361358
Dusp14	0	11.1065155097819	11.3432933100562	10.9514847605853	8.5026734766587	0	9.15114866041559	0	0	9.10622334943142	0	0.803741600163732	9.07886707516502	0	0	8.96546933221399	9.14643767627855	10.2181180354394
Dusp6	7.68189546209332	11.2872079760055	11.4675760068065	9.23707070367415	4.11500599028375	7.81813302489697	10.2813292579701	5.89950940098633	5.89377041016936	9.79841058032613	10.5658358894341	0	4.67191614866771	5.81120818420593	5.49286579936921	10.0662506302164	8.96465577933223	10.6036550317434
Dync1i1	11.5874603517039	10.217436963305	10.3019864475078	10.9447279123865	9.77001729264271	10.3768800799743	10.5357841534549	0	0	10.7060996669331	0	10.9039039918999	11.6803216363077	12.100522935213	9.84342508959124	11.079487186135	11.3696645031395	10.9442604138049
Dynlt3	10.6014223343793	10.8550483451853	10.8309337910088	10.865708260614	11.9398421463197	10.7687596433921	11.4224800463504	5.3596860120409	1.13284600698178	11.5020273929989	0.506917393338172	10.9751761498286	11.4436291534757	11.5011647058017	11.3115745039855	11.5462799615965	10.922904735902	10.7959019412887
Edil3	11.473018713652	9.34079081256497	11.0063623065075	10.5601742557436	9.92424989750453	10.8208140844637	10.1818533834722	0	1.66704935576771	7.7351465327125	0	9.54683007317545	0	10.6057627689405	10.7960210484291	11.150478953933	6.97540043783635	9.00018988239255
Eef1e1	8.68139381095726	8.36845721185131	8.18264452443063	7.50177625207199	10.0193407345239	9.01705488548062	8.2212401016794	0	0	7.99460128465877	0	10.2293536700345	8.17667224976917	9.41227560889843	9.63622967207057	8.60694480311391	7.80988231964976	8.11980320539499
Efna5	2.25922605114346	11.2687244495605	11.2279188447872	10.5498883895388	9.77581647922576	10.2291946649872	11.9062040151701	0	0	10.8039509987271	0	10.77117749944	9.36060409271241	1.33410229482191	11.2680639271398	10.8906489973189	9.91879491777184	10.5937257578368
Efr3a	5.71109092831795	8.81514013111925	7.67758482799722	1.34823939913915	10.1794044965237	8.9733012087088	9.27065013563412	0	0	9.95523759511962	0	9.32314170572327	8.93825329247698	5.06963934133689	8.74056201849827	10.6018021993005	10.4806373163267	8.580204848871
Egr1	7.33876532693151	11.5822541980559	10.614293495552	6.42092820171662	4.0039370372697	1.39443953033523	10.2699861730162	8.34999318335549	7.97388721573633	9.14968325974133	0	3.12593424261355	9.15188137348414	0	0	9.745281041313	10.6287037322951	9.90871596153661
Eif1a	7.08997951820887	9.16572154562498	9.40051481331846	9.59504902942601	9.86543480596672	9.20425077700569	9.73800935693421	0	0	9.41374685758765	0	10.047785477419	9.71990954721164	9.72903280527196	9.011215028063	9.581201110334	9.47983437333243	9.14346620201104
Eif2a	1.33818567685192	8.28404284099152	9.17514808086765	9.79364315238581	8.73200288724809	8.3326975896374	9.16625553571783	0	0	9.08194767589623	0	8.59983026623316	9.02085042528731	9.00887876607703	9.53115783987402	9.21264870173619	8.94093789849193	8.73801127498261
Eif3d	8.64670106378109	8.9898721819679	9.52449519933906	9.15072853106769	9.21730218061439	9.30582764816617	9.09095645357201	0.620088742684763	0	8.77847376840221	0	9.42818285626366	8.99219573250865	9.5489305388425	10.3857601312779	8.79771209186702	9.11509830139739	9.71650907689755
Eif3l	9.5627498301174	9.91226579814383	10.3301432515593	10.4773385200787	9.45643387780307	9.93254068175229	10.0748804247159	1.25558786717587	1.34476666146314	9.52428188461232	0	9.69754201275398	10.0926128226612	10.1737076012343	9.70502727755278	10.1477689408924	9.72658543971664	9.92145093857174
Elavl2	6.9902803103412	7.49477745635486	1.57775026510881	0	10.6192848587824	9.95004778222609	8.70877552228707	0	0	7.71967223329522	0	10.630078989773	9.69009561651724	10.6835127924525	9.14497558842193	8.94465711626057	8.17323250785296	8.38047694333183
Elavl4	10.6127101613325	10.7938221842482	10.3650392793389	9.87097447138374	10.66532940042	10.1930800287225	11.9600936271011	0	0	10.870855216926	0	9.79463120158416	10.5860242148737	9.21125847057555	10.4177149736732	10.4225579257409	10.4031727953897	10.8574005654376
Elmo1	9.30113685981051	10.1717375614813	9.93030578074198	9.90324057586577	2.41509951435995	8.74276740290752	11.4042200558608	0	1.53539254372046	10.6324076797023	0	8.07764467654656	10.4614564386994	12.7677028737657	11.4195003662896	10.5984786184615	10.8299550496261	10.1477817660004
Enc1	10.7408398283833	11.7921418448002	15.4051818723383	15.2896665044404	0	11.3714159063913	13.6673948368366	1.6543800318839	1.40736344523997	13.1181219387932	12.5861765828327	10.6083764463783	11.1185173515297	9.73381852754663	10.4310339469765	14.4766001429906	13.9487326213629	15.1826809639201
Enoph1	1.85510544732386	9.64736840340078	9.36279849762809	9.76833212576697	8.56200239829472	5.03237055216896	9.44015125086278	0	1.20240064146151	9.40154273937963	0	8.92488792867593	9.66291666920129	9.12171996507667	0.729205383190353	9.56878255418449	9.32420803319892	9.12638915478463
Epha7	6.79606471955911	9.51718988978752	0	0	8.68404790432172	6.74915014025057	9.33377264468867	0	0	9.45978798846941	0	0.632480436166161	10.8144804882788	0.946087388823761	0.919464924814998	9.51414562719097	9.46764347359321	9.37099844042686
Ephx4	0	9.21992666667301	9.85220836122568	8.2091053713322	8.75755809230995	0	8.98368741305999	0	0	8.91437664447416	0	7.58242672349588	8.70626464184411	0	0	9.56971097069011	8.88422423414627	8.01267472098765
Etl4	1.31330825816618	4.2688921072118	2.11531234953728	0	10.4939793339414	10.00535615666	8.56314468825123	0	0	8.80808058724364	0	9.78481029665511	10.1946091557612	11.489076623201	9.98957709320443	0	9.55366378331306	5.93356097792825
Exoc7	8.57089460099694	9.18934337932497	9.35369421270092	9.48466358661876	8.84674586945878	9.3499754235157	9.03108879542515	0	0	8.68425106223023	0	9.06112515559767	9.47946823126811	9.18657424419416	10.2490696379269	9.06400066543727	9.91349120608152	9.47698325309234
Exosc7	8.2260517197198	8.57637936007728	8.90382027292023	8.91706198811111	8.95324015625981	8.9882485416708	8.40269550441785	0	0	8.5594483884957	5.15879434665362	8.66575872706468	8.81658866400419	8.62591411963609	1.59351824417144	8.72697328343736	8.84610118106699	8.34198481258906
Exosc9	5.99202021249424	9.43088766176357	9.5154732713052	9.28856483423408	8.61934836005381	9.09634581770785	9.14711228643544	0	0	9.47767576682727	0	8.92220257102054	9.45475989343546	9.46504467786169	9.31555977889087	9.50263348542558	9.33998869703221	9.11800666246424
Extl2	9.97993805434364	10.2071182736188	10.4217155948908	10.3789817044402	11.1118836124916	10.2283120131718	10.4035060903887	0	0	9.94996775545656	0	10.805805855535	10.0416961911435	11.2240932625433	10.3307791355541	9.39582369474691	9.25779644300848	9.28777522227426
Fam103a1	10.4307086135282	10.6465956875723	10.5413691557869	10.542453629622	10.667770204452	10.5763028890141	10.9701257301398	0	0	10.3986108058014	0.522733383231828	10.690702183138	10.4468161624076	10.5041334329246	10.6106560748516	10.4721225644962	10.8096488858323	10.2851754468183
Fam115a	9.18899214120876	9.77219291742096	10.4454101264961	9.91441116365939	9.60021145355478	9.17011247821722	10.004180653494	0	0	9.66095853710195	0	10.0311629711931	10.4454974035583	10.1458809991657	8.56461010570693	10.5310224441309	10.4601589844733	10.377651291512
Fam131a	0.965618638226775	9.99884818762039	11.0021465623715	10.9152386038711	2.92856458200878	8.20554733166115	9.93087427392785	0	0	9.09971821585647	0	5.17345862269149	10.1687119243394	3.1188540173756	7.61134427796026	11.1298126221052	10.1929210693186	10.3125243095916
Fam164a	7.39026785618143	10.5334275850553	10.1563621414434	10.1361596191154	10.2101880292757	8.88924240679877	10.2525581668749	0	0	10.4951887936917	0	9.46626847007611	10.3682654819452	9.49716600404316	2.53477254053686	10.4674727860408	10.3820565109802	9.8371510339174
Fam18b	4.27720700632495	6.61032533801374	8.97311186234146	7.92699019319322	9.21361753451197	8.88283540862347	8.89071689308901	0	0	9.07194759572238	0	8.82135323599337	8.60158177173399	1.10968285959256	9.05343351147506	8.76842422860548	8.52840525522819	8.85578208005941
Fam196a	9.6999143217854	0.561760974987632	8.30005072310806	0	9.68443425770505	0	8.37904560435665	0	0	4.55732746593783	0	0	8.76667680596077	8.81465324907359	2.31421477828715	8.52962771603033	8.62304058958414	0
Fam19a2	0.999369198076418	9.97991681130043	7.06801643940307	0	10.0805125087385	0	9.14675870962447	0	0	0	0	0	0	0	6.70303407784149	1.35829925239497	0	0
Fam45a	8.96110450483739	7.46929160500587	9.34088511619217	8.50092128889363	8.97256754577566	9.76885758568348	9.16354413445458	0	0	9.49510665385975	0	9.14851035278013	9.08667670522114	9.55539312301949	9.40748471583222	8.74985852855591	9.01816676522075	8.16324611083994
Fam54b	6.79235454244748	8.54944913054588	8.25494168701105	9.19894362504486	9.37094823112814	8.50465520109454	7.80277597137851	0	0.792346229653519	7.70395878257515	0	8.94817709535001	8.57421384626091	9.16613030959311	5.63877937929549	8.42269988164149	8.59932382438345	7.84578737067753
Fam5c	6.57964474040694	10.5687463544494	8.4105693341285	0	0	0	3.35113818569324	0	0	9.58281911014863	0	1.1291468035871	7.40048859290472	11.4103329535977	0	5.14451006609826	1.1064283326291	5.69492096823501
Fam81a	7.76920813328601	12.3447418111377	12.5901275054967	12.2794478872926	11.4194769603381	10.3333553286177	11.0650662136801	0	0	12.5638350622697	0	8.31228678481858	11.6850981445306	3.88771586603019	11.8749358315127	12.3161074590649	11.6806274414291	12.3692567115872
Fam84a	1.26393459686121	0.76059937435616	10.841453213673	9.97259467952382	10.143322890182	8.65418297131977	0	0	0	7.95795739652055	0	9.45354712361825	0	9.40356920290221	6.40390292934866	10.3098748044792	0	8.38905717478898
Far1	8.73026619415386	9.55888680311965	10.4819643657569	9.60331757834669	9.73743604897638	8.58854005248365	9.82941680676322	0	1.31991026990215	9.25400315577864	0	9.81297537583329	9.72786026180735	10.1895587151162	7.75580176020329	10.2599383693626	10.111998654938	10.197493283182
Farsb	8.45379148181119	8.35060136199882	8.98400951266061	8.91673143200734	9.53593062702837	9.57890673248293	9.34061511504789	0	0	9.10839825749418	0	9.58745803911097	9.49143927034106	10.0163186536247	10.2377437618829	8.99474417053196	9.18500329737415	8.99733214720796
Fbxo3	7.79391798157163	9.03054489811835	8.95893682293939	9.0534202637247	9.55433255852489	7.78317952177673	9.3239946530076	0	0	9.29739731161933	0	9.37074253844944	8.78398033856363	8.83256169827112	9.38415094764343	9.13862142379471	8.80972103602853	8.75134820331179
Fbxo44	2.13146659735688	8.65328748766272	8.4655541155699	4.46364840462755	9.72209959148461	9.22371564062503	9.14491236148875	0	0	9.04342800795391	0	9.57113359757786	8.67462405138945	9.16526683152557	9.98397940776895	9.99806600803936	8.51498979014178	7.98321624434518
Fbxw7	9.86184591537879	12.0521129293472	12.2151748628136	11.4009652843229	10.5670802553826	9.38914733410939	11.6661053067752	0	0	11.6202554512301	0	9.54054764629568	11.0053063104682	8.24366492268327	11.1740526274328	11.9257891926274	11.4180802934906	11.6657198029955
Fdft1	9.98602266008082	10.0981301834556	10.4232271887868	10.0731526978044	3.33714678515117	8.89798410561652	10.1851311384093	0	2.31192720781235	10.2229600210851	0	9.55276698978191	10.6783751940825	9.3722445637624	9.28128771986688	10.7305664709786	10.6879673841906	10.20788792832
Fem1b	7.2951372554947	8.686674371164	9.61678030829727	9.68909629406219	9.36248734009935	9.54184909418777	9.35788510017308	0	0	8.65494978268171	0	9.357032786237	9.08970898212691	9.92000420191135	2.95034700498477	9.05776823312665	9.45213188539445	9.27751975794632
Fgf12	9.21945515300749	10.6709680319647	10.2390202076903	10.0531206910114	11.8817219091975	6.10668292185432	10.693298937252	0	0	10.4796281488622	0	10.791148007951	10.549230704083	8.9679321693816	0.916050927043011	10.8624620803224	10.4447956544561	10.2400859426087
Fgf14	7.62609271120703	10.3786201977274	10.5023030922851	10.9135859156927	8.86106863772968	9.44166204038174	10.1744527063573	0	0	10.2234776280949	0	8.94954534344931	9.99171081219655	7.84032368705265	7.96761239117362	9.38470252366032	9.95759444435496	9.99494177456944
Flrt3	8.27201820351237	9.89859030695412	9.97827977951227	9.51141294923393	8.86868572382053	10.5737973361087	8.14793562627327	0	0	7.64429363835194	0	7.94184584690266	0	0	9.5773008555076	9.28162441312384	3.9168740958934	7.49795677038768
Fos	9.82238246356573	10.4050727737436	9.06409445084956	0	7.89500706370843	8.46071796417973	8.62604120161593	1.16913910638099	11.2179563221426	7.2712252933627	2.34724762365084	2.21671652961686	8.20537272469615	4.32810648067188	0.280468768092462	7.61287186562458	7.72257483729032	3.78661625471065
Fundc1	6.62377865562967	7.43097781390489	7.8074083719114	6.91067696665371	9.73507920926945	9.40131013414222	8.94187540139502	0	0	9.80507242321886	0	9.55919689811063	8.57443609963716	9.53224350275459	9.89147426534554	8.64844801372145	7.05718278550432	5.98914121316862
Fut9	1.23014373260517	10.256983925005	9.8380418342521	10.1924727130307	10.4093408967329	1.13390350779193	10.8500113235979	0	0	10.4722323691892	0	9.66280425534969	11.6114732348652	1.38691218526338	1.61860349184553	10.1029030044846	11.4165144445199	10.247637199685
Fxyd6	13.1234493898608	4.50756243653296	9.55475330794419	9.92833612900209	0	10.4501673570398	10.1948914019407	0	0	10.7427760390511	0	10.6862377827566	8.25319263461172	13.7570921187124	1.93661794049026	1.15764673410258	10.0306525425463	10.6100542719207
Gabra1	12.1931942158963	12.1494592950856	11.939701138172	11.0498436928035	13.0029067277243	11.9359838930648	11.5824910267487	0	0	11.6082263577986	0	8.68767508713549	11.3535614853614	9.53041489868553	11.5257643037162	12.1614702669233	11.5279613852121	10.5427700439305
Gabra4	2.83572162258525	10.7769379871986	11.1021904226077	10.917597208022	10.6398059268433	11.0233509101819	10.1608992031224	0	0	10.3071477152301	0	8.84143309746876	9.52398332026275	7.57140120429856	9.78687351700036	9.92195497519704	9.92828992383633	10.0885752894904
Gabrb2	11.8780007842018	12.3639162691889	12.504166976908	12.2963356242924	13.2661264818956	13.1049976251855	12.2106325180202	0	0	11.8023194887349	0	10.5908834698721	11.8578590425414	10.5890738658163	13.2908009764082	12.3648970457036	12.1570893494979	10.89583555296
Gabrg2	12.5028819237197	12.3849099803341	11.6526037460994	11.5489653222961	12.6140676947968	11.7926584104566	12.0663044924784	0	0	12.3462770974435	0	11.2178271372644	12.0652203154107	11.1581560797238	11.4406207534539	11.902979142619	11.833556258828	11.0249257635779
Gad1	13.9748211517803	0	0	1.0798575422961	14.2844975678418	15.0432354500408	0	0	0	0	0	13.4829954787288	0	14.3113078811146	15.3071313486677	0	0	0
Gap43	10.0385395227976	9.29049495721848	10.26785517031	10.4691920728074	5.81245674930793	10.1430716989639	10.3945565530349	0	0	10.6131891472799	0	11.1073010772958	12.489164981863	10.6264536758195	10.6426467687541	12.1288326935842	11.2531522505529	11.4764406805875
Gdpd1	10.0855207145923	9.02293076742798	9.68507690071771	8.5543826532774	10.0042122019265	9.36314938249026	9.27574253222124	0	0	9.22603431221885	0	9.74587538717708	9.72016537136093	9.77892069646626	9.63769734598482	9.7166668199629	9.43587117996089	9.32170433482543
Glrb	7.73002144215856	10.2064994913152	10.0674107668647	9.86239896108611	10.8063908684567	7.38663480543608	10.3317733057652	0	0	10.5209806708023	0	10.0848734619187	10.0479074370135	8.39269597875969	3.10487644097116	10.329385196249	9.3341996517613	9.71494879933477
Glrx	1.01010616313276	9.06076519961422	6.92254101858933	8.6070055856624	9.84160287617499	7.59022733684413	9.66174665318044	0	0	9.08249569226039	0	9.58733829537917	9.11073222196725	8.91207250411006	8.57013351533331	8.76811283041122	8.66999662227364	7.46445329731324
Gm6793	8.78591142265868	9.14735173344654	9.07012407967926	8.4351535535552	8.86821249322508	8.3950120440988	9.08439764741648	7.75385922896464	1.67611669455483	8.7616438771769	6.8930788225223	9.1654382349458	9.50822425533671	9.5142112807775	5.8674741309343	8.83279738282904	8.79124597312141	8.88055901053759
Gnb5	9.78294120361327	10.0975571978824	10.6996205120507	10.1976783412162	10.1639658856123	9.39434640313628	10.5252225649289	0	0	10.0186073476621	0	9.81086300763931	10.5635869040617	9.8142043922278	9.79893017612551	11.393809213499	10.9580232976761	10.0637274121731
Gng3	11.5146072354011	11.5561898707164	11.4028068260544	11.4636925158243	11.7214148240439	11.6836661616777	11.8443934664562	0	0	11.9389143539347	0	12.3498006894663	12.0095591551667	11.6274894465839	11.6540045676479	11.7358463845091	11.6204672160618	11.2483946950757
Gnpda1	0	0	8.84627023223439	7.49394215722726	7.71096909095919	0	8.77715710821761	0	0	9.11032129045483	0	8.051097812675	8.84825302396914	8.53980008071833	9.71864271278135	8.77827696794152	6.1898816995467	7.87956330361852
