,Vip,L4,L2/3,L2,Pvalb,Ndnf,L5a,SMC,Glia,L5,Endothelial,Sst,L6b,Sncg,Igtp,L5b,L6a,L6
Atox1,5.99271063373604,6.585112773628,6.42995065740377,6.32822611878773,7.07081863753328,6.36211916672566,7.18457784934276,7.52175745921027,0.641546029087524,6.97733081041895,9.75330381675089,6.95963749093871,7.229107200654,6.46008724011683,7.16975688311213,7.50953750411389,6.79714271076559,6.62585493136806
Atp1b1,7.57146864283135,7.34810845887063,7.4274385637151,6.80180534355842,8.94971000674344,7.63582693043563,7.31397137105902,0,0.150559676575381,7.96304628429702,0,8.06191116765359,7.59611519633453,7.46393301087224,8.06318970119289,8.30815697511476,7.35878304818473,7.48091134604775
Atp5g1,8.50251303894033,8.49145229203737,8.5506313651631,8.32858517678881,9.77142344075664,8.38404980679516,8.68295948118552,6.79895774790043,7.02713192953823,9.06317922942952,0,8.95711510407517,9.33214846760773,8.49317496102169,8.63100088494362,9.2128611165929,8.85249829878989,8.64789009105921
Atp5g3,8.33743804401583,8.26176585459501,8.32440559849361,8.33936011584817,9.83847910861109,8.35204342579543,8.65456442898251,6.9923152518612,3.85099939471647,8.92080857590524,0.247847581312034,8.95277937131926,8.87976702071562,8.61224190362241,8.59893353438794,9.18033188694764,8.63919597963339,8.56243324427834
Atp5h,9.00813305939763,8.87749887278353,8.95910358925631,9.18616377328496,9.99590844611722,9.30364377695613,9.33140964008397,8.95852371624427,7.96301164759943,9.3908419451392,8.19515910340572,9.50674377701532,9.37327844290034,9.1362477917382,9.67317275835694,9.64918431047001,9.18008319787564,9.35034253803423
Atp6ap2,8.99511189030717,8.52360115919395,8.46947902159041,8.28267146276832,9.30129040763813,9.0008169201555,9.30758790504495,0.150559676575381,6.85511763948769,9.34917314764173,0,9.45968080999629,9.88557436437143,9.49932769912865,9.23990416347335,9.08518030543348,9.27428496040742,9.37469175209693
Atp6v0c,9.67844149056481,9.23023664357336,9.29280475119755,9.25840114503429,9.4812949046311,9.65672874472503,9.77267747042486,5.114367024952,6.94883442557869,9.61916706522784,6.13631729794781,9.65511028575853,10.0330925755237,9.79662370903649,9.70200365403906,9.45448437448265,9.4748010514872,9.73328654320124
Atp6v0e2,9.06749723051895,9.11113567023471,8.95887166801946,9.36913927513945,9.07531869255335,9.59391394663709,9.49447561476635,0,2.4276061727819,9.13462429568725,0,9.36681135183871,9.43015980123227,9.20048179350465,9.15453730634911,8.75815657600338,9.2360381169926,8.92341662962944
Atp6v1b2,8.01406971227658,7.98436149044871,8.10013667128545,8.27584514695013,8.03165985430805,8.28466218548317,8.31953665026368,0,0.137503523749935,8.18298642389908,0,8.15476157486047,8.32300971061281,8.57372291752882,7.76363768265952,8.42227505624547,8.08947696448992,8.25053529419631
Atp6v1c1,8.44670260390214,8.45133476610787,8.53091348352971,8.30615285211144,8.59028762687844,8.49157254501724,8.7965912652283,0,0.27500704749987,8.74711888280147,0,8.55109495792375,8.77287537550405,8.63557302742459,8.52813026233378,8.66583331248088,8.62186872471143,8.54538926033978
Atp6v1e1,8.89779617940937,8.95959629812947,9.20564665142854,9.20662368996032,9.54154194239574,9.1772700281657,9.31335923822717,6.33431798469344,3.68818035858693,9.20047169863392,0,9.32100136024566,9.22161128680849,9.07256139544441,9.23387896844345,9.11501763198227,9.32883197733761,9.21086612490326
Atp6v1f,8.48556369945782,8.76520320665317,8.78037572232529,8.93079646319724,9.01508047561318,8.57463136802274,8.92451562222992,1.52606881166759,7.24107745817504,9.07924773812646,0.335873133431611,9.05156849178299,9.08560523678396,8.67359175601833,7.91341457821352,8.89062908527682,8.94406779156827,8.85337194086739
Atp6v1g2,8.84958969719696,9.11590198695516,9.34948028377554,9.34378532548528,9.7241898072059,9.21805460107754,9.6131816921012,0,0,9.21047552924599,0,9.4669125064047,9.51177241657778,8.79262763631105,9.22346960918837,9.29144700710633,9.15840772201656,9.66538921774149
AW209491,5.96912734568874,4.834407841807,5.55458885167764,2.82984955984469,6.32463061526719,6.09908476089186,5.59902017739168,0,0,5.96686007880832,0,6.08193450971187,5.82017896241519,5.16309613843601,4.257521887662,5.9387562614923,5.71342088486808,5.48381577726426
B230217C12Rik,6.37477729447251,6.34091827027212,6.21723071622067,3.79181407116183,6.50700173276412,6.47848651208419,5.88849973551412,0,0,6.22827392838116,0,6.61603397269281,5.61028665708102,5.75087443965685,7.25230287866805,6.60659028037053,6.41193462479118,5.22804904788446
B2m,0.678043726924761,8.05674608250158,6.74348803978919,6.43512849755131,5.70127180220197,5.91288933622996,6.99412711400313,9.93600478083263,1.75702324650746,6.750578608417,11.505227869868,6.57257380916481,1.56559717585423,3.18269229751619,1.13601159453052,6.62833617186991,4.50080205305716,5.58766502110098
B3galnt1,6.72244785367662,7.40505634587381,6.44724856860178,6.37312615775892,6.15258906928713,6.82209277437953,7.0574502721839,0,0,6.59413902588271,0,6.33216594994346,6.4417822395006,5.6876206320849,0.107062402676424,6.55964476258667,6.68215188795627,6.79272523330573
Banf1,6.56745410384646,6.83932978216199,6.74926608381481,6.93061907902428,6.67412163263239,6.4556560022205,6.44244592900783,0,0,6.1319374702718,7.78401656319423,6.54635148639073,6.73240488678496,6.91504279137198,6.83123668689157,6.68929916053589,6.82616710780042,6.35032043538701
BC003266,0.356099781322985,5.95721814916694,5.54874485993723,5.88239850405388,6.0524593691181,4.96901230751632,5.45549162062847,0,0,4.36459690969254,0,5.8421534020565,5.76606505147495,4.69265037003553,5.87380946432957,6.13873256972024,5.25096157353322,5.18547014606694
BC005624,6.62810648235109,6.84209887138234,6.91564040334394,6.78920757534734,6.55612281784117,6.44592529857927,6.72982464363689,0.20163386116965,0,6.71081971326444,0,6.7441563250034,6.89214812751382,6.7953253872778,6.10555695771543,6.79558514511806,7.07927143052254,6.58300752720769
BC056474,5.74258760959093,6.03738222200308,6.122258567812,6.57061472176119,5.73741636593706,6.04330075436418,5.88068552526112,0,0,6.11092217135007,0,5.90213860989145,6.19041732545997,5.71177020386319,6.66561415182652,6.46825746832314,6.06220807756025,5.99909803370561
Bcap31,7.23734668232541,6.92659251005107,7.00101403849448,6.47540919340106,7.26725487215199,7.37764435839991,7.114367024952,7.68685065339314,7.10737402390342,7.13962228994341,5.77168017686997,7.61977926172057,7.25342205763654,6.13237119873254,7.51479772896647,7.12163711829091,7.17182730268444,6.68299458368168
Bex1,8.01825419422401,6.25757641795478,6.10517519226548,5.56529252058102,5.43295940727611,7.65026194045878,6.21315283533637,0,0,5.91403078501569,0,7.72784700158322,6.86021792474585,7.5720559377793,7.65230890100781,5.46988597627446,6.55719562452855,6.38887833881199
Bex2,8.94583501952465,8.47727256504522,8.80767691626514,8.72502535641937,8.21037912279194,8.84793428822377,8.560065289796,0,0,8.84832756401239,0,9.08864321414052,8.6450098843911,8.91913148207426,8.76471398257828,8.36089096777204,8.69863522129434,8.55001563465536
Bloc1s1,6.05527380652,5.84874811461196,5.88264304936184,5.86220339905322,6.39711840904258,5.96324290431883,6.05701696536554,7.54070926267143,5.14608493861619,6.0626619160177,7.39851932331235,6.18240395076451,5.9217219470096,5.88630626345243,5.7065483285663,6.25304379464515,5.93404464711225,6.19652836093694
Bloc1s2,2.70297916672407,5.36387192485753,5.4715126480455,5.95907460114051,5.88117515534928,5.4643415327611,5.5298209465287,0,0,5.97960976794762,0,5.73335003327258,5.8870377914192,5.32589006103978,6.3149619205485,5.61529857909211,5.52136487844622,5.84348142543246
Blvra,4.367421523207,5.762880292917,5.35579154675365,6.13216552547809,6.47524704728784,5.5978290978269,6.21198560627522,0,0,5.62062032190434,0,5.67440080737315,6.28355142317431,5.82527683005487,2.57123531085404,5.2098432305255,6.01680828768655,4.61999982982136
Bnip3,8.19452867996983,8.05598733978791,8.06711163425285,8.29572302453997,8.44865321438125,8.03369829875055,8.60243906374162,0.150559676575381,0.286881147788162,8.79116887252891,0,8.31937857073829,8.33060321466281,8.59230752744455,8.95814001597762,8.26931372634803,8.56170799374973,7.7292808460274
Bola2,5.68327421866078,5.29094040240368,5.53791724903408,6.00988458893184,6.52152192357138,5.72410451986685,5.34269695998193,0,0,5.53308900518302,0,5.88666712295243,5.61911951145322,6.24355484277846,5.79574948577137,6.06608919045777,5.32768736417605,5.26040209302579
